ObjectID,Precipitation,SoilProductivity,Population,ForestCover,TreeGain,TreeLoss,ProtectionLevel,Elevation,Friction,PercentPoverty,Slope,Shape_Length,Shape_Area
3330,1996,102.9775087,70,80.4532872,0,0.381487889,0.830449827,546.0657439,4131.71858,38.4,9.432946609,0.037856,8.96E-05
3331,1408,43.94117647,69.97108434,65.50865052,0,0.03633218,0,254.3044983,3129.00168,69.03564014,18.7667479,0.037856,8.96E-05
3332,856.1611969,496.5680705,79.06060606,0.069498069,0,0.000965251,0,3.728764479,15.41777532,45.8,1.84542187,0.035990226,8.06E-05
3333,1719.352423,122.9324324,207.7876106,10.0660793,0,0.039647577,0,1.828193833,1.2437637,28.46396396,1.886746955,0.024597854,1.80E-05
3334,1818.029412,274.0034662,68.20808081,33.14532872,0.007785467,0.063148789,0,210.6124567,488.9596736,42.3,6.686265803,0.037856,8.96E-05
3335,1992,397.0092437,70.81132075,15.61260504,0.009243697,0.239495798,0,22.88151261,40.28685189,40.65714286,3.271552114,0.037856,8.96E-05
3336,1222,108.9316609,68.77439024,55.03633218,0.035467128,0.012110727,0,94.5449827,687.0528095,59.6,11.38912504,0.037856,8.96E-05
3337,1905,54.68571429,70.48360656,77.20504202,0.001680672,0.037815126,0,80.8092437,886.5838517,50.33478992,10.54762506,0.037856,8.96E-05
3338,2150,292.1946367,70,36.30795848,0.005190311,0.034602076,0,309.133218,971.22099,56.1,6.689214689,0.037856,8.96E-05
3339,2025,89,69.87804878,74.28200692,0,0.153114187,0,259.0640138,497.3422777,52.67595156,13.63091585,0.037856,8.96E-05
3340,1900,332.4541522,80.03521127,10.59861592,0.010380623,0.080449827,0,15.23702422,9.402539711,56.87301038,1.838605957,0.037856,8.96E-05
3341,1951.626298,189.7493495,106.9645062,46.27249135,0.001730104,0.087370242,0,89.2967128,158.9402817,22.02525952,7.584488036,0.037856,8.96E-05
3342,1858.470588,99.45761246,69.89873418,68.78200692,0,0.045847751,0,202.7621107,3212.42247,43.70553633,16.94853959,0.037856,8.96E-05
3343,1883.470588,16.75605536,70,96.58564014,0,0.137543253,0,289.5060554,5253.462479,48.44930796,17.30006573,0.037856,8.96E-05
3344,1719,250.5764706,201.8748299,5.373856209,0.00130719,0.013071895,0,7.34379085,4.935947029,39.3,1.964487749,0.032122203,5.85E-05
3345,1717.470588,154.305042,70.64573991,57.81344538,0.001680672,0.020168067,0.060504202,157.1890756,875.162831,46.8,10.44546039,0.037856,8.96E-05
3346,2319.176471,103.1211073,70,91.93598616,0.000865052,0.063148789,0,526.6262976,3612.457905,59.6,13.84925825,0.037856,8.96E-05
3347,1764,439.5135135,69.73913043,66.9316609,0.006055363,0.065743945,0,176.1150519,467.552252,38.8,8.684756904,0.037856,8.96E-05
3348,1599.294118,170.7456747,165.4574669,53.28806228,0.007785467,0.021626298,0,93.62024221,337.0272231,54.6,7.997569967,0.037856,8.96E-05
3349,2030,44.27768166,68.79927007,65.25778547,0,0.040657439,0,186.7067474,1805.718672,31.2,16.58588061,0.037856,8.96E-05
3350,1752.084775,136.0873702,70,77.33944154,0.002617801,0.106457243,0,225.482548,3993.236452,56,12.20819175,0.037856,8.96E-05
3351,1892,88.98269896,70,78.4532872,0,0.038062284,0,305.7707612,2124.481724,36.88226644,15.03324433,0.037856,8.96E-05
3352,1722.852941,362.1947368,126.9916435,32.8200692,0,0.002595156,0,415.9783737,667.7258767,26.6,3.301005487,0.037856,8.96E-05
3353,895,282.1969519,70,11.49951877,0.00481232,0.074109721,0,3.666987488,62.07818299,61.6,1.895997477,0.038330968,8.06E-05
3354,2343,128.4316609,69.33521127,53.29844291,0.001730104,0.144463668,0,407.3122837,419.0243495,54.18070934,7.851595972,0.037856,8.96E-05
3355,931.5,334.8921002,189.6931217,13.07698962,0.005190311,0.016435986,0,6.90916955,40.22602353,72.5,2.577275743,0.037856,8.96E-05
3356,2278.705882,95.33477509,70,88.83650519,0.001730104,0.035467128,0,607.1384083,5052.742672,59.99688581,14.56966703,0.037856,8.96E-05
3357,1441.882353,72.11851211,70,91.15570934,0.000865052,0.000865052,0,196.2387543,2731.826266,52.51029412,19.65775951,0.037856,8.96E-05
3358,1691.470588,323.0536332,70,8.672145329,0.00432526,0.014705882,0,4.302768166,8.515167108,63.68931699,1.532595467,0.037856,8.96E-05
3359,1397,70.57093426,70,74.68512111,0.001730104,0.020761246,0,217.3529412,1986.975949,73.8,14.53871222,0.037856,8.96E-05
3360,1795.019896,293.4048443,70,45.86591696,0.05017301,0.0683391,0,144.2266436,1072.464715,46.1100346,6.607088687,0.037856,8.96E-05
3361,1685.941176,305.2188581,121.9024045,50.51297578,0.059688581,0.011245675,0,23.66608997,81.79815998,57.1,5.051256028,0.037856,8.96E-05
3362,1724,135.8602812,85.02771855,53.67041522,0.008650519,0.120242215,0,50.8183391,241.5387508,47.73190184,8.389839331,0.037856,8.96E-05
3363,1894,72.2644898,70,78.86367347,0.00244898,0.04,0.171428571,290.3142857,4341.150007,50.3,18.22052276,0.037856,8.96E-05
3364,1659.415225,221.1652249,111.4742798,1.539792388,0.006920415,0.010380623,0,70.10294118,23.72264327,43.3,3.334009551,0.037856,8.96E-05
3365,1767.034602,291.2192374,63.46822034,23.54065744,0.000865052,0.026816609,0,211.3192042,505.297242,42.3,5.023006775,0.037856,8.96E-05
3366,2150,270.3875433,70,11.19031142,0.005190311,0.038062284,0,320.4740484,806.010395,56.34740484,4.743378213,0.037856,8.96E-05
3367,1444,51.18598616,69.78225806,72.2032872,0.001730104,0.017301038,0,290.6799308,2850.772797,54.85648789,19.26784007,0.037856,8.96E-05
3368,1900,88.29584775,70,92.23269896,0,0.363321799,0,247.0207612,5596.186632,57.7,17.97733942,0.037856,8.96E-05
3369,1655.470588,37.16898955,70,87.40138408,0,0.006055363,0,542.182526,9316.012996,54.21107266,23.95115815,0.037856,8.96E-05
3370,1616,91.83367983,70,63.08571429,0.011255411,0.034632035,0.98961039,21.74545455,197.967705,,5.812639653,0.038092532,8.95E-05
3371,1724,321.4489619,69.37068966,23.33217993,0.001730104,0.006920415,0,45.57439446,154.0747547,47.77378893,4.540660722,0.037856,8.96E-05
3372,1900,47.80103806,69.7375,61.82525952,0.000865052,0.091695502,0,160.2223183,1093.433565,53.4300173,9.648478836,0.037856,8.96E-05
3373,2055.705882,92.55017301,70,85.39186851,0.000865052,0.040657439,0,337.233564,1028.732958,44.4,12.58383954,0.037856,8.96E-05
3374,1696,382.5549738,158.5382166,7.935121107,0,0.005190311,0.558823529,71.27249135,55.83583504,53.791609,3.572756863,0.037856,8.96E-05
3375,1014.705882,346.7108963,70,5.407439446,0,0,0,7.576124567,8.576105799,44.82352941,1.790464108,0.037856,8.96E-05
3376,2326.529412,124.6323529,70,67.96972318,0,0.057093426,0,640.0224913,3597.559666,59.6,10.78497306,0.037856,8.96E-05
3377,1803.529412,369.0451613,101.0764526,4.738754325,0.000865052,0.019896194,0,164.2517301,17.20682518,55.56704152,2.894668698,0.037856,8.96E-05
3378,2042.223183,111.5761246,65.70408163,29.38148789,0,0.011245675,0,610.4134948,283.2610055,57.76574394,9.393136581,0.037856,8.96E-05
3379,1815,42.05798319,60.7804878,95.78487395,0.000840336,0.028571429,0,181.0983193,2220.589673,56,11.32885552,0.037856,8.96E-05
3380,1665,78.9,69.24712644,24.92390139,0,0.050375134,0,8.817792069,69.53292924,25.67875536,2.799413709,0.03503844,7.21E-05
3381,2151,94.52422145,73.90425532,79.3399654,0,0.043252595,0,446.8581315,4961.264509,62.44705882,13.96558336,0.037856,8.96E-05
3382,2065,107.0916955,70,85.24653979,0,0.546712803,0,724.9541522,3890.741916,60.1,22.36670699,0.037856,8.96E-05
3383,1744,160.0596886,70,90.78633218,0,0.064013841,0,89.12975779,1100.291429,38.4,12.89346713,0.037856,8.96E-05
3384,2170,155.8939974,70,87.07698962,0,0.035467128,3,782.8875433,8404.032616,54.8166955,20.23967617,0.037856,8.96E-05
3385,1851,90.19550173,69.69083969,37.67301038,0,0.037197232,0,585.08391,4293.80789,53.98572664,9.732149864,0.037856,8.96E-05
3386,1899,138.6445378,148.5,41.58151261,0.026890756,0.123529412,0,106.3731092,273.8241324,33.6,7.04180463,0.037856,8.96E-05
3387,2040,88.12283737,70,62.35640138,0,0.022491349,0,765.2153979,5547.32297,56.16055363,18.76472701,0.037856,8.96E-05
3388,1811,273.449827,128.7245509,37.16435986,0.019896194,0.022491349,0,17.73615917,55.72877832,46.03823529,4.288690455,0.037856,8.96E-05
3389,1742,224.0380623,69.75979112,71.28200692,0.032871972,0.098615917,1,28.9532872,171.5409797,35.39818339,6.603847327,0.037856,8.96E-05
3390,1294,63.17474048,68.06857143,47.08737024,0.026816609,0.012110727,0,135.1695502,1809.71964,63.7,16.39349984,0.037856,8.96E-05
3391,1672.558824,183.1872792,66.68989547,30.33650519,0.005190311,0.066608997,0,106.4437716,122.8080947,49.6,6.142091896,0.037856,8.96E-05
3392,1880,72.71092437,68.6833713,53.1907563,0.000840336,0.094117647,0,297.2285714,1074.851173,51.78218487,11.16859271,0.037856,8.96E-05
3393,858.1764706,394.2689076,150.8988764,33.68823529,0.042857143,0.18487395,0,4.089915966,15.10432285,77.34277311,2.254097897,0.037856,8.96E-05
3394,1302,267.9426434,138.5465313,20.566609,0.048442907,0.006055363,0,33.16262976,47.55548411,38.3982699,3.464930135,0.037856,8.96E-05
3395,2202,53.5075431,70,92.39747899,0,0.494957983,0,290.5697479,5133.226928,34.2,17.06403151,0.037856,8.96E-05
3396,1387.058824,62.92387543,70,95.22058824,0,0.002595156,0,285.7041522,4759.961716,47.8,23.18707601,0.037856,8.96E-05
3397,1777,33.94899818,184.8106509,40.40311419,0,0.012110727,0,239.4178201,858.4632094,60.2200692,12.99159226,0.037856,8.96E-05
3398,2092,99.87889273,70,92.62024221,0,0.64532872,0,720.4091696,9959.939715,60.3,26.12853037,0.037856,8.96E-05
3399,1468,191.9737226,71.60679612,16.32605042,0.001680672,0.01512605,0,43.32521008,297.371304,57.55638655,9.93471233,0.037856,8.96E-05
3400,1744.4,317.3210084,70,28.89915966,0,0.001680672,0.046218487,0.614285714,10.63087374,16.3292437,1.451555044,0.037856,8.96E-05
3401,1851,79.59688581,69.67307692,70.3884083,0,0.011245675,0,414.9489619,6581.628705,47.1,22.90447566,0.037856,8.96E-05
3402,1918.823529,66.82698962,69.68688845,60.83477509,0,0.023356401,0,233.7378893,1107.035819,41.7,12.87518862,0.037856,8.96E-05
3403,1609.444637,162.8131488,52.24907749,32.78460208,0.012975779,0.24567474,0,44.48010381,175.0091511,34.54359862,6.18629089,0.037856,8.96E-05
3404,1666,92.28633218,0,87.07958478,0,0.055363322,0,296.9749135,3366.275948,43.52690311,17.79944467,0.037856,8.96E-05
3405,1986.529412,346.049639,158.1410118,13.12975779,0.002595156,0.047577855,0,95.8615917,123.1740399,41.78313149,4.142402595,0.037856,8.96E-05
3406,1783,114.550173,70,89.08910035,0.001730104,0.039792388,0,118.6626298,859.2504311,50.02560554,11.14573973,0.037856,8.96E-05
3407,2022,250.1219723,67.1426025,37.2932526,0,0.019031142,0,253.8944637,357.9747111,47.71176471,7.757473402,0.037856,8.96E-05
3408,1635.352941,195,67.46153846,1.147058824,0,0,0.235294118,5.441176471,34.51319102,53.2,2.408203098,0.00928639,3.08E-06
3409,1444,149.4628028,69.5,58.87802768,0.005190311,0.041522491,0,158.7871972,506.6395549,54.21747405,11.01160258,0.037856,8.96E-05
3410,1686.794118,45.59083045,64.88617886,38.54152249,0,0.009515571,0,407.1712803,800.4139469,51.74930796,11.81780804,0.037856,8.96E-05
3411,1669,508.9887767,136.5555556,20.71680672,0.007563025,0.021008403,0,11.81512605,23.86669798,26.45411765,2.376596745,0.037856,8.96E-05
3412,1567,382.8992181,91.31656184,59.0443093,0.005212858,0.048653345,0,15.02085143,38.51770975,48.9,1.989321058,0.037578765,8.90E-05
3413,1880,86.03287197,69.75454545,75.6799308,0,0.023356401,0,460.0856401,5403.759674,44.80588235,17.08213106,0.037856,8.96E-05
3414,2179,91.95155709,70,85.70847751,0,0.225778547,1.961937716,804.9714533,7316.902692,60.2,25.63198621,0.037856,8.96E-05
3415,845.7058824,298.5917471,70,75.17560554,0.006920415,0.070934256,0,4.567474048,41.75517507,80.4,1.770422112,0.037856,8.96E-05
3416,1375.235294,103.2768166,70,80.42301038,0.00432526,0.03633218,0,162.6098616,1559.930702,70.6349481,17.38821509,0.037856,8.96E-05
3417,1863,106.3924731,68.14951989,37.66782007,0,0.043252595,0.102076125,114.9256055,669.1974613,52.35916955,13.20996559,0.037856,8.96E-05
3418,1394,119.615917,70,68.4316609,0.023356401,0.015570934,0,145.5285467,725.3229906,66.3,15.06323627,0.037856,8.96E-05
3419,964.1428571,98.77142857,70,93.00252101,0,0,3,177.0495798,1891.877402,58.5,6.59791765,0.037856,8.96E-05
3420,1848.382353,91.98875433,70,77.93771626,0,0.038927336,0,227.6081315,712.0768378,44.09861592,10.97779364,0.037856,8.96E-05
3421,1492,192,0,23.35526316,0,0.157894737,0.394736842,4.447368421,30.60138396,47.1,2.789348646,0.017912739,5.94E-06
3422,1855.882353,184.8815126,66.93711968,43.23781513,0.002521008,0.028571429,0,122.4310924,333.3151099,36.2,9.557597293,0.037856,8.96E-05
3423,1798,95.24653979,70,89.05276817,0.002595156,0.762110727,0,712.6877163,2932.994714,47.94688581,15.09617353,0.037856,8.96E-05
3424,2063,91.52681661,70,83.99307958,0,0.044117647,0,441.4930796,6446.832071,60.4,18.01467137,0.037856,8.96E-05
3425,1891,90.8183391,70,48.86678201,0,0.142733564,0,738.2517301,939.8271548,57.93122837,15.30420726,0.037856,8.96E-05
3426,1583,116.4134948,66.82845188,32.94723183,0.019031142,0.021626298,0,35.69809689,213.8066743,32.83754325,8.315460921,0.037856,8.96E-05
3427,1689,94.09943503,209.2045184,15.10707071,0,0.008080808,0,3.304040404,18.78491719,31.10238394,2.470196823,0.037242498,7.67E-05
3428,1861,99.8183391,69.60377358,68.17820069,0,0.123702422,0,441.9238754,2649.721062,52,13.33787755,0.037856,8.96E-05
3429,1837,39.01344538,70,94.31596639,0,0.062184874,0.003361345,199.3142857,5335.728188,46.8,15.86967405,0.037856,8.96E-05
3430,2091.294118,171.0112457,70,17.10813149,0.002595156,0.047577855,0,351.8425606,1947.941829,49.7,5.894553873,0.037856,8.96E-05
3431,2150,246.0925606,70,11.9567474,0,0.025951557,0,317.4411765,850.2839651,56.10951557,4.236222048,0.037856,8.96E-05
3432,1957,184.1038062,67.30879346,39.53633218,0,0.067474048,0,589.6401384,229.9371634,56.75095156,7.35007293,0.037856,8.96E-05
3433,1932,52.0899654,68.96103896,75.78027682,0,0.006920415,0,296.4429066,4936.51243,57.8,14.42844829,0.037856,8.96E-05
3434,1699.269896,156.7474048,69.34844869,53.25778547,0.101211073,0.221453287,0,111.1453287,293.6353139,42.3,7.664131287,0.037856,8.96E-05
3435,1750,492.1486854,70,60.0467128,0.001730104,0.007785467,0,6.264705882,8.561218549,21.15743544,1.754215056,0.037856,8.96E-05
3436,1870.962803,81.38235294,67.75605536,52.84948097,0.000865052,0.027681661,0,151.6280277,775.0629171,39.55588235,9.647448298,0.037856,8.96E-05
3437,1324,187.8992248,69.66787004,53.78806228,0.028546713,0.051903114,0,53.0216263,91.08940273,50.0700692,5.168280202,0.037856,8.96E-05
3438,931.5,196.3641869,70,24.81574394,0.00432526,0.03200692,0,26.44031142,275.1660446,72.5,5.499330919,0.037856,8.96E-05
3439,1880,65.23010381,70,84.6816609,0.000865052,0.135813149,0,465.6401384,5333.239633,39.08105536,21.28664292,0.037856,8.96E-05
3440,2343,180.9195502,67.02445652,40.6115917,0.000865052,0.056228374,0,446.1141869,155.5236462,45.991609,7.323615147,0.037856,8.96E-05
3441,1457.5,376.3512111,70,24.75951557,0.067474048,0.019896194,1.092560554,4.039792388,24.5146553,43.8472028,2.160847589,0.037856,8.96E-05
3442,1697,110.7967128,156.5819521,31.85899654,0.084775087,0.022491349,0,45.2266436,243.2754988,30.35467128,7.973564888,0.037856,8.96E-05
3443,2051,415.978,195.8728898,6.529411765,0,0.010380623,0,69.10034602,6.318651673,39.87050173,2.252347329,0.037856,8.96E-05
3444,1502.470588,49.12543253,64.35604396,49.53979239,0.016435986,0.005190311,0,82.0899654,570.9328472,49.5,9.2186453,0.037856,8.96E-05
3445,1494.588235,119.5614187,70,52.46020761,0.000865052,0.012975779,0,239.7283737,557.1933723,57.9,10.707522,0.037856,8.96E-05
3446,1568,81.17980769,69.86531987,66.7482699,0,0.006055363,0,97.44636678,941.1275788,54.4,10.7244912,0.037856,8.96E-05
3447,1857,293.7508651,58.27083333,37.73096886,0.012110727,0.085640138,0,122.75,253.7907226,26.4,7.006527743,0.037856,8.96E-05
3448,1829,104.4896194,69.4202454,71.43598616,0,0.101211073,0,247.25,3129.826061,49.42482699,11.00287264,0.037856,8.96E-05
3449,2128,157.8715509,144.0932755,38.76643599,0.001730104,0.125432526,0,428.2015571,288.0492615,61.45285467,9.394154999,0.037856,8.96E-05
3450,1908,92.8849481,70,72.10726644,0,0.119377163,0,268.1349481,3037.881808,62.4,10.36566103,0.037856,8.96E-05
3451,2297,171.6314848,130.3101045,63.14013841,0,0.027681661,0,338.3564014,284.366675,46.54299308,9.185247852,0.037856,8.96E-05
3452,2067.911765,74.12543253,70,80.433391,0,0.456747405,0,724.4368512,5304.525195,26.2,18.93662294,0.037856,8.96E-05
3453,2098.235294,88.99913495,70,75.41955017,0,0.103806228,0,434.317474,8516.686407,60.4,15.47931272,0.037856,8.96E-05
3454,1265,274.8527875,70,17.68598616,0.040657439,0.027681661,0,117.3365052,405.7127967,43,8.100263736,0.037856,8.96E-05
3455,1808,185.7780127,123.6959877,40.42474048,0,0.012975779,0,21.15484429,71.2926585,30.90618557,4.387383426,0.037856,8.96E-05
3456,1890.176471,90.78200692,70,54.70847751,0.003460208,0.092560554,0,447.9307958,3197.75568,54.62595156,10.5038849,0.037856,8.96E-05
3457,945,230.7286957,70,35.01643599,0.01384083,0.035467128,0,9.601211073,22.67900272,72.5,1.718227506,0.037856,8.96E-05
3458,1947,65.41848739,69.38317757,62.56134454,0.000840336,0.019327731,0,585.5563025,9222.913486,62.05008403,17.49407102,0.037856,8.96E-05
3459,1845.882353,91.21453287,69.23938224,67.5233564,0.002595156,0.045847751,0,277.5155709,664.1322996,45.08235294,10.31201818,0.037856,8.96E-05
3460,1672,460.5498357,219.6560219,6.884033613,0,0.003361345,0.068067227,22.10420168,4.370439345,43.22769368,1.965935437,0.037856,8.96E-05
3461,1807.794118,172.2292388,64.72605791,52.14878893,0.00432526,0.028546713,0,161.6652249,79.45425821,42.65406574,5.803064357,0.037856,8.96E-05
3462,1776,473.8048512,126.4393939,9.878892734,0.00432526,0.121107266,0,9.813148789,9.359055124,37.7,1.642373636,0.037856,8.96E-05
3463,1408,48.5449827,70,71.22103387,0,0.017825312,0,451.3698752,8388.152273,53.6,25.97693424,0.037856,8.96E-05
3464,2331,102.6591696,69.79642857,81.01557093,0.001730104,0.095155709,0,491.6081315,919.3999962,48.12525952,11.01696737,0.037856,8.96E-05
3465,1808,167.308114,193.5793951,14.46712803,0,0,0,26.34861592,48.5018667,35.23529412,3.52635976,0.037856,8.96E-05
3466,1095,260.8445378,70,0.393277311,0,0,0,40.42773109,104.5591088,54.83882353,4.06816864,0.037856,8.96E-05
3467,1896.323529,67.62857143,70,78.10756303,0,0.064705882,0,320.1596639,3433.19621,48.5,18.33919347,0.037856,8.96E-05
3468,1898,65.69031142,69.37468983,51.45242215,0.000865052,0.03633218,0,158.3979239,905.7724491,45.5766436,16.56310467,0.037856,8.96E-05
3469,1245.657439,124.1211009,171.6744966,54.31747405,0.006055363,0.040657439,0,108.8382353,459.5893627,49.50596886,12.29692452,0.037856,8.96E-05
3470,1894,77.41596639,69.23952096,85.30756303,0,0.048739496,0,265.7579832,3730.714259,50.3,15.80225138,0.037856,8.96E-05
3471,1760,356.3997945,137.0049834,6.215397924,0.005190311,0.012975779,0,134.3901384,71.80821978,45.17638408,3.328640913,0.037856,8.96E-05
3472,1863,227.400519,69.41772152,48.73788927,0.000865052,0.126297578,0,219.5320069,1111.911224,50.62439446,6.953656193,0.037856,8.96E-05
3473,1394,81.20155709,0,90.55968858,0,0.101211073,0,213.2967128,2711.553458,49.37197232,19.29860213,0.037856,8.96E-05
3474,2019,100.2768166,65.50833333,39.05103806,0.000865052,0.124567474,0,840.0579585,2246.648408,52.59550173,11.36009542,0.037856,8.96E-05
3475,1648,175.8757282,161.432,60.74378378,0.003243243,0.236756757,2.445405405,5.619459459,51.02644703,21,2.013427575,0.035320557,7.03E-05
3476,1806.147059,66.19723183,69.55963303,86.28806228,0.011245675,0.324394464,0,107.33391,1396.58387,51.31522491,14.07577811,0.037856,8.96E-05
3477,1872,356.9736842,68.34608696,26.2733564,0.000865052,0.024221453,0,181.1089965,245.4665067,64.8,5.427917956,0.037856,8.96E-05
3478,993,322.732699,63.34065934,3.399653979,0.005190311,0,0,17.07612457,37.87798374,63.93814879,1.873257098,0.037856,8.96E-05
3479,1817,60.17274306,68.90909091,48.12370242,0,0.012110727,0,537.2318339,3135.718789,45.5,14.05503252,0.037856,8.96E-05
3480,1774,84.20415225,69.30793651,49.96280277,0,0.081314879,0,444.9031142,621.6322339,54.76695502,11.54795878,0.037856,8.96E-05
3481,1880.764706,74.14434783,70,91.03806228,0.008650519,0.376297578,0,111.6228374,1027.23779,41.63356401,11.13710232,0.037856,8.96E-05
3482,1982.323529,117.9766436,69.88554217,67.69550173,0.000865052,0.09083045,0,513.8373702,4709.401423,46,11.85875382,0.037856,8.96E-05
3483,1923.058824,86.63321799,70,90.27249135,0,0.115916955,0,281.7205882,3730.807201,57.7,14.84179551,0.037856,8.96E-05
3484,1687,352.6133652,63.13903743,49.22145329,0.016435986,0.014705882,0,84.01124567,220.7514953,54.9,6.720799454,0.037856,8.96E-05
3485,2199.882353,92.03287197,70,63.90224913,0.001730104,0.07266436,0,577.3321799,10989.23782,70.91980969,13.65578633,0.037856,8.96E-05
3486,1820,252.9222374,65.0462963,32.2716263,0.002595156,0.017301038,0,184.7517301,206.990392,46.95155709,7.035263486,0.037856,8.96E-05
3487,2295.176471,96.33650519,70,93.13927336,0,0.364186851,0,720.9186851,9900.557091,55.70752595,24.72521962,0.037856,8.96E-05
3488,1600.176471,192,70,55.38655462,0.004201681,0.550420168,0,6.768907563,45.87518842,54.7,2.820171495,0.023397246,1.82E-05
3489,1892,100.2016807,106.3157895,54.45798319,0.000840336,0.024369748,0,360.3193277,1317.271133,37.83336134,13.33631964,0.037856,8.96E-05
3490,1870,103.7422145,70,80.52422145,0,0.023356401,0,330.0250865,3546.227299,48.27577855,12.31498288,0.037856,8.96E-05
3491,1175,408.2854671,70,0.922145329,0,0.005190311,0,16.40138408,14.36415862,58.3,2.346411784,0.037856,8.96E-05
3492,1977,129.5129758,70,84.48961938,0,0.037197232,0,241.9688581,5751.518824,60.4,13.10844992,0.037856,8.96E-05
3493,1851.117647,87.03287197,66.67931034,78.70415225,0.000865052,0.027681661,0,240.25,1426.695327,43.74048443,14.81083738,0.037856,8.96E-05
3494,1772,146.415009,70,73.77508651,0.001730104,0.175605536,0,49.16176471,1347.018533,54.1,11.57455256,0.037856,8.96E-05
3495,1672,458.7835498,148.2956059,35.77076125,0.005190311,0.001730104,1,10.51211073,39.19028717,,2.743373024,0.037856,8.96E-05
3496,1161,317.9032258,145.3192308,11.00163399,0.006535948,0,0.633986928,7.107843137,31.36751314,58.54052718,1.856422458,0.041328484,4.67E-05
3497,1777,36.07380738,149.7179487,61.96366782,0,0.044117647,0,261.6107266,2701.473933,57.2516436,18.12185976,0.037856,8.96E-05
3498,1094.797166,179.5480674,99.73611111,5.219663419,0.00088574,0.005314438,0,35.84322409,292.4236105,50.4,5.434647241,0.03674125,8.52E-05
3499,1867.352941,100.9948097,69.75487465,62.34515571,0.009515571,0.185121107,0,150.2067474,1185.200855,24.1,8.992534575,0.037856,8.96E-05
3500,1652.647059,308.9805195,134.9299363,62.24048443,0.001730104,0.14100346,2.455017301,8.616782007,58.65795066,44.93382353,2.647292905,0.037856,8.96E-05
3501,1610,310.7042254,70,69.64904387,0.003374578,0.613048369,0,6.49943757,22.53452662,53.3,1.962741352,0.032882517,6.96E-05
3502,1697.5,167.5155709,135.4888337,59.39619377,0.003460208,0.035467128,0,90.69809689,947.210624,51.61470588,11.83361987,0.037856,8.96E-05
3503,1355,306.5707925,102.6281407,18.42387543,0.011245675,0.040657439,0,44.89705882,199.6517818,38.7,6.159591545,0.037856,8.96E-05
3504,2074,75.7907563,70,74.69243697,0.000840336,0.145378151,0.055462185,849.8722689,5562.022603,60.3,19.6758417,0.037856,8.96E-05
3505,1963.764706,79.94636678,0,93.94463668,0,0.010380623,0,352.0614187,9323.538247,63.00795848,25.21574599,0.037856,8.96E-05
3506,1613,152.8374778,104.5298805,39.89013841,0.00432526,0.008650519,0,54.46539792,186.85389,46.33408893,6.873242889,0.037856,8.96E-05
3507,2040,78.78979239,70,82.14013841,0,0.022491349,0,678.7621107,7835.41602,55.88546713,27.50756667,0.037856,8.96E-05
3508,1809,205.8072727,225.1065197,10.566609,0.000865052,0.000865052,0,26.2716263,108.1150336,36.0150519,4.865881286,0.037856,8.96E-05
3509,918,41.97373737,193.7254438,23.78892734,0,0,0,52.08650519,524.015109,50.55657439,10.20165255,0.037856,8.96E-05
3510,2202,92.35294118,70,94.11591696,0,0.118512111,2.727508651,595.5268166,4911.409391,59.20363322,13.92918394,0.037856,8.96E-05
3511,1933.294118,88.41955017,69.77755102,48.0216263,0,0.019896194,0,91.17041522,519.7231134,46.6466263,10.61108155,0.037856,8.96E-05
3512,1827,61.65210084,70,63.29243697,0.000840336,0.003361345,0,438.7672269,5193.691921,56.3,19.35910109,0.037856,8.96E-05
3513,1758.117647,200.825794,141.0224571,29.42906574,0.008650519,0.07266436,0,6.407439446,11.61928685,59.8,2.356360858,0.037732556,8.95E-05
3514,1750,515.6740331,70,21.85986159,0.008650519,0.01816609,0,6.069204152,7.508842384,45.38819255,2.018333032,0.037856,8.96E-05
3515,1981,96.94117647,70,80.88321799,0,0.057093426,0,333.2318339,1919.47168,64.1,11.56119566,0.037856,8.96E-05
3516,1632.029412,47.77681661,0,92.05363322,0,0.108131488,0,544.6937716,7259.759675,49.20138408,22.88528813,0.037856,8.96E-05
3517,1697,126.0277778,69.98342541,32.07352941,0.000865052,0.015570934,0,302.4991349,1784.902337,49.64965398,12.93188759,0.037856,8.96E-05
3518,2298,118.567474,70,80.62975779,0,0.029411765,0,586.8313149,3460.669438,63.11946367,15.94272541,0.037856,8.96E-05
3519,1985,73.87543253,70,87.24653979,0,0.419550173,0,591.8572664,3453.670327,38.2716263,20.30272311,0.037856,8.96E-05
3520,1891,187.8728669,92.51549296,36.17815126,0.003361345,0.08907563,0,623.5243697,1131.43054,35.1,4.993969009,0.037856,8.96E-05
3521,1824,154.8408304,153.3697348,24.26816609,0.005190311,0.015570934,0,169.8771626,79.68025978,41.4,3.404573226,0.037856,8.96E-05
3522,1549,312.1185121,104.7799511,30.00519031,0.014705882,0.148788927,0,31.50259516,198.0486198,51.91219723,6.85027216,0.037856,8.96E-05
3523,1696,380.2650919,68.46677215,2.267301038,0.001730104,0.000865052,0,124.5268166,50.26205533,54.19256055,2.959914536,0.037856,8.96E-05
3524,906,427.7352675,103.7580645,4.962802768,0.003460208,0.00432526,0.78200692,27.03806228,56.97252068,50.8,2.603793648,0.037856,8.96E-05
3525,1839.735294,68.89737991,68.26352531,48.44809689,0.000865052,0.00432526,0,73.60813149,374.7550055,23.74792388,7.421881031,0.037856,8.96E-05
