Forest Cover,Z-Score,P-Value,Spot Type
49.9714532872,-0.040276463239054885,0.9678727181638034,-1
90.4385813149,1.2995163333974251,0.19376679182057133,1
40.0276816609,-0.36949660426797976,0.7117576037834804,-1
64.4100346021,0.43775862801109555,0.661561264668256,1
45.2335640138,-0.19713933513392878,0.8437185023947367,-1
14.044982699,-1.229736374248669,0.21879584101303495,-1
18.5,-1.0822388773992508,0.2791463976176112,-1
77.7214532872,0.8784754205420945,0.37968577080655574,1
96.723183391,1.5075880449733456,0.13165999436728457,1
93.1842560554,1.3904206159229995,0.1644011897848744,1
97.2361591696,1.5245717373309258,0.12736595122939412,1
95.7092436975,1.4740183511555578,0.140476650255581,1
34.5839100346,-0.5497299533323939,0.5825046090206578,-1
0.22619047619,-1.687251379159912,0.09155502572651295,-1
59.8062283737,0.2853350011676403,0.7753874998503167,1
86.48183391,1.1685156439596576,0.24259883270148763,1
80.5994809689,0.9737616675379921,0.33017489004890044,1
96.008650519,1.483931164895019,0.13782718301446711,1
2.06747404844,-1.6262898385984714,0.10388801238920278,-1
6.85380622837,-1.467823110428633,0.14215227819235582,-1
43.6133217993,-0.2507825995214463,0.801982195330607,-1
50.7722689076,-0.013762918741618087,0.9890191262879717,-1
0.0,-1.6947401332533503,0.09012472873415092,-1
25.6730103806,-0.8447535873250891,0.3982484331257339,-1
76.4403114187,0.8360591500889314,0.4031216278015818,1
11.5683391003,-1.31173352638417,0.18961006051417217,-1
13.7942583732,-1.2380373993527596,0.21570219375758048,-1
88.9420415225,1.249968630571445,0.21131100675324876,1
74.5787197232,0.7744252446088601,0.43867935975207994,1
58.0865051903,0.22839810335391547,0.8193367637954087,1
32.9835640138,-0.6027144910373189,0.5466986397353166,-1
2.33910034602,-1.6172967873341066,0.10581423244692974,-1
91.1280276817,1.3223426450465627,0.18605407830279974,1
20.9160899654,-1.0022465456120082,0.31622453254138827,-1
96.4186851211,1.4975066626642022,0.13426147325166018,1
83.535467128,1.0709668140038842,0.2841843516037563,1
85.9489619377,1.1508732249194846,0.24978439448171552,1
75.7785467128,0.8141493277406245,0.4155594101729688,1
58.9489619377,0.2569524731324203,0.7972154623824745,1
45.7647058824,-0.17955419667153988,0.8575025659125319,-1
68.5640138408,0.5752893037135609,0.5650956542999628,1
52.3918685121,0.039859070000925166,0.9682054825603461,1
62.0224913495,0.3587114258152318,0.7198109799447833,1
18.9005190311,-1.0689784228294015,0.2850793922256577,-1
49.8581314879,-0.04402834131402211,0.964881812664985,-1
35.713740458,-0.5123233288332228,0.6084247407551351,-1
73.0942906574,0.7252785058505451,0.4682811892639689,1
29.7223183391,-0.7106883867888054,0.4772773577095295,-1
0.480103806228,-1.67884477194227,0.09318230034408011,-1
85.2106122449,1.1264278133465393,0.25998447954889237,1
49.3000923361,-0.06250399976230633,0.9501614768203323,-1
73.089100346,0.72510666410726,0.46838659641287106,1
20.9896193772,-0.9998121209055373,0.3174014388853491,-1
45.839100346,-0.17709113167783216,0.8594368077281653,-1
32.0434782609,-0.6338390155920105,0.5261858881621755,-1
23.6487394958,-0.9117735040347588,0.36188796099218823,-1
93.7205882353,1.4081775961253624,0.15907848853058992,1
7.22941176471,-1.4553874962278759,0.1455620160254604,-1
94.9567474048,1.4491045714634332,0.1473083815740117,1
42.8243697479,-0.27690336288853656,0.7818543103172207,-1
12.9558823529,-1.2657945001804198,0.20558666465528275,-1
93.1941176471,1.3907471152365654,0.16430212492813556,1
70.5666089965,0.6415915765694301,0.5211384036661696,1
33.2984126984,-0.5922904253766966,0.5536561262849089,-1
39.6297577855,-0.3826711379661869,0.7019636170368722,-1
82.9230103806,1.050689488223408,0.29340122544048397,1
95.9221453287,1.4810671358303356,0.1385886843054404,1
95.0060553633,1.4507370680312635,0.14685308940765698,1
31.0194552529,-0.6677425495608481,0.5042979443905024,-1
82.1911764706,1.0264598023341311,0.3046749019376567,1
31.2655709343,-0.6595941082666379,0.5095143361583293,-1
81.5294117647,1.0045499799858248,0.315113593293065,1
80.0764705882,0.9564457478080742,0.338847081325244,1
50.1773356401,-0.03346007406557133,0.97330770427076,-1
3.47058823529,-1.5798352871632104,0.11414459220506883,-1
40.0458477509,-0.36889515816317114,0.7122058724546398,-1
90.8131487889,1.3119175792475382,0.18954794545084885,1
96.4325259516,1.4979649073162733,0.13414236823061138,1
4.18771626298,-1.5560924862135728,0.11968610147741923,-1
97.6565743945,1.5384909185866789,0.12392862730140111,1
65.3503460208,0.46889062394880926,0.6391478185118016,1
82.7880622837,1.0462216028814417,0.29545873115967014,1
0.0,-1.6947401332533503,0.09012472873415092,-1
67.5519031142,0.5417801636537822,0.5879699580136616,1
96.1470588235,1.4885136113991753,0.13661549524531233,1
89.6634948097,1.2738546329741511,0.202714939001163,1
25.375432526,-0.8546058473065414,0.3927693894148959,-1
19.5389273356,-1.0478418883291885,0.29471145968818857,-1
97.1825259516,1.5227960393103583,0.12780974119534746,1
86.4775086505,1.1683724425069197,0.24265656578070338,1
97.4930795848,1.5330779036533342,0.12525666130247157,1
37.2428571429,-0.46169706451707637,0.6442985764669606,-1
54.7957983193,0.11944880113039023,0.9049198003075306,1
42.7802768166,-0.2783631994180251,0.7807335661391708,-1
68.5484429066,0.5747737784837057,0.5654443027988183,1
26.3365051903,-0.8227864843956877,0.41062942390609636,-1
16.1375432526,-1.1604555111659258,0.24586339701698134,-1
32.6937716263,-0.6123089884038437,0.5403333438733411,-1
75.7923875433,0.8146075723926957,0.41529697456977654,1
58.7309688581,0.2497351198879607,0.8027921968024095,1
39.1012110727,-0.4001703555536221,0.6890310473276229,-1
75.7361591696,0.8127459535004858,0.4163637283028948,1
48.5121107266,-0.08859263356818121,0.9294056626265705,-1
2.72837370242,-1.6044086565413747,0.10862400414409723,-1
21.3849480969,-0.9867235080789728,0.3237782023723148,-1
77.8295847751,0.8820554568737766,0.37774681835325563,1
29.0501730104,-0.7329418926236819,0.4635938707037135,-1
25.8832179931,-0.8377939966955571,0.40214641096528747,-1
89.8702422145,1.2806996624381821,0.20029917839756306,1
91.134083045,1.3225431270803951,0.1859873582405488,1
26.3105536332,-0.8236456931154238,0.4101409050135131,-1
82.2257785467,1.0276054139593425,0.3041354764803922,1
71.4126297578,0.6696017808275327,0.5031116785310144,1
84.7923875433,1.112581156321717,0.26588835716696313,1
0.590830449827,-1.6751788147389783,0.09389915287127389,-1
25.6444636678,-0.8456987169164678,0.3977208391173397,-1
40.1055363322,-0.3669189781087711,0.713679454816595,-1
82.1730103806,1.0258583562293229,0.30495835437802177,1
1.9178200692,-1.6312446088810695,0.10283871602572398,-1
91.1461937716,1.32294409114806,0.18585397117870206,1
1.84515570934,-1.6336503932956687,0.10233228004705594,-1
86.4835640138,1.1685729245407526,0.24257574217458333,1
81.3382352941,0.998220475751649,0.3181724596561337,1
19.8737024221,-1.0367580958475715,0.299848609206824,-1
3.96539792388,-1.5634530409107699,0.11794607271824273,-1
86.3277310924,1.163413580753676,0.24466174208133418,1
9.40916955017,-1.3832196918466868,0.16659751352237506,-1
85.9048442907,1.1494125700982505,0.25038589924569943,1
93.491349481,1.4005879191037853,0.16133733563736763,1
51.8210084034,0.02095893305520866,0.9832784151475661,1
6.81660899654,-1.46905464292648,0.14181796877640374,-1
37.9781512605,-0.43735281746560983,0.6618554963677624,-1
4.35121107266,-1.5506794712808902,0.12097851652682046,-1
58.3302521008,0.2364681189642834,0.8130694432286818,1
86.0979202773,1.1558049638424543,0.2477609422116671,1
81.5415224913,1.00495094405349,0.31492047194873707,1
68.696366782,0.5796712681838843,0.5621363224786462,1
46.375432526,-0.15933415147215843,0.8734056154565082,-1
23.2967128028,-0.9234284657405246,0.3557839630544565,-1
96.3788927336,1.4961892092957059,0.13460435572708507,1
73.7171280277,0.7458995151209028,0.45572811817535097,1
30.968907563,-0.6694160913740521,0.5032300897191331,-1
89.8512110727,1.280069576046137,0.2005206674606207,1
88.8831932773,1.248020272512536,0.21202363325430407,1
57.2967128028,0.20224951799133398,0.8397216631558871,1
28.8494809689,-0.7395864400538805,0.45955097203605655,-1
77.508650519,0.8714299090409198,0.38351946096498857,1
3.59169550173,-1.575825646471991,0.11506599019159762,-1
55.3987889273,0.1394127203016457,0.8891240211717459,1
3.29238754325,-1.5857351870371872,0.11279939360887087,-1
53.6955017301,0.08301998801163446,0.9338356463412791,1
54.1280276817,0.09734013333836358,0.9224562855145217,1
78.6410034602,0.9089200495033566,0.36339232968774315,1
5.75865051903,-1.5040817183922295,0.13256032688711922,-1
40.1167820069,-0.36654665433165345,0.7139572060883895,-1
52.6678200692,0.04899532271868975,0.9609230233946294,1
72.9974048443,0.7220707932992912,0.4702509538304397,1
91.8538062284,1.3463718489020067,0.17818262498531623,1
1.56401384083,-1.6429584877570493,0.10039152246974065,-1
63.3996539792,0.4043067685291011,0.6859871488110102,1
75.8339100346,0.8159823063422871,0.41451025551511267,1
93.8780276817,1.4133901290248747,0.1575410463501109,1
82.3650519031,1.032216500754046,0.3019707067676425,1
55.5692041522,0.14505485755937067,0.8846675596847744,1
15.6366782007,-1.1770382394525305,0.23918024389665338,-1
46.768115942,-0.146333119826046,0.8836584214205387,-1
86.3780276817,1.1650788090840236,0.24398709371552707,1
72.3210084034,0.699676540893535,0.484129330069774,1
0.469565217391,-1.679193685396194,0.09311430224297339,-1
57.9619377163,0.22427390150183035,0.8225441825668441,1
65.0766823161,0.45983011785094796,0.6456381633725371,1
9.03546712803,-1.395592297407577,0.16283730327461277,-1
51.4126297578,0.007438260985262829,0.9940651811273595,1
64.3079584775,0.43437907371324574,0.6640131912535234,1
75.9861591696,0.8210229974985143,0.4116331688452922,1
81.9039792388,1.0169512258392492,0.309176632598661,1
10.5519031142,-1.3453858678966863,0.17850065660777004,-1
28.73183391,-0.7434815195848963,0.4571902060445363,-1
55.4190045249,0.14008202186477225,0.888595184999413,1
58.3780276817,0.2380498813048459,0.8118424062984576,1
97.4299307958,1.5309871624334335,0.1257725654482939,1
86.0553633218,1.1543959806700717,0.24833786226051047,1
86.848615917,1.1806591271981541,0.23773816466861453,1
3.80103806228,-1.5688946961346621,0.11667247794722567,-1
27.5129757785,-0.7838356891120168,0.43313652950623516,-1
20.9057093426,-1.0025902290985784,0.3160586120887764,-1
14.2537313433,-1.22282508739507,0.22139576779964687,-1
63.2733564014,0.4001252860959212,0.689064240835545,1
71.2162629758,0.6631004348500718,0.507266232180657,1
33.0423875433,-0.6007669512701556,0.547995219071808,-1
37.9022491349,-0.43986579839815,0.660034308353276,-1
9.32871972318,-1.3858832388772067,0.16578255964300104,-1
30.8294117647,-0.6740345428143287,0.5002893528914043,-1
82.3806722689,1.0327336625740136,0.3017285556281665,1
96.9982698962,1.5166956574005626,0.12934354122189592,1
70.2621848739,0.6315126491421447,0.5277053811893351,1
60.9671280277,0.32377027122145585,0.7461119649831135,1
96.1115916955,1.4873393594834163,0.13692520409463965,1
60.9679930796,0.3237989115120034,0.7460902803273365,1
39.9714532872,-0.37135822316018974,0.7103707374445223,-1
54.5432525952,0.11108747285083184,0.9115469824720311,1
87.8079584775,1.2124212095279125,0.22535118612366167,1
2.07284768212,-1.6261119273888769,0.10392584716207202,-1
34.9991349481,-0.5359826138199258,0.5919705664708943,-1
81.0294117647,0.9879958919897681,0.3231546600932541,1
80.3408304498,0.9651982206311778,0.33444553803036514,1
73.365916955,0.7342715571155723,0.4627832492927213,1
85.9057093426,1.149441210388798,0.2503740953213731,1
89.0389273356,1.2531763431226983,0.21014153736976526,1
79.4628027682,0.936128325622818,0.34920712056965875,1
76.9273356401,0.8521836337234643,0.3941121788458528,1
15.5256222548,-1.1807150992543582,0.2377159211606853,-1
88.3278546713,1.2296340242098731,0.2188341829590893,1
0.613445378151,-1.6744300757119783,0.09404610607864096,-1
70.7779591837,0.6485889957632143,0.5166040701332126,1
65.4602076125,0.47252794086158645,0.6365500030056084,1
96.8261245675,1.510996239561743,0.13078940896254695,1
93.0025951557,1.3844061548848463,0.166234125381734,1
95.1638655462,1.455961875340064,0.14540315910594614,1
71.5638655462,0.674608921926186,0.4999242630761844,1
40.3858131488,-0.3576395239382692,0.720613096216835,-1
37.580449827,-0.45051998651824354,0.6523355461360715,-1
96.1907563025,1.489960355224319,0.13623466031415574,1
2.49394463668,-1.6121701753075615,0.10692491342063604,-1
18.3961937716,-1.0856757122781955,0.27762248978300175,-1
7.6124567474,-1.4427055755280795,0.149103427954472,-1
51.0198961938,-0.005564430969659026,0.9955602493509209,-1
16.8131487889,-1.1380874441688593,0.25508397046529896,-1
77.1929065744,0.8609762029546588,0.38925114971598973,1
53.3062283737,0.07013185721890265,0.944088710725671,1
37.2386554622,-0.4618361745011546,0.6441988072873693,-1
25.9472318339,-0.8356746151884197,0.4033379797507892,-1
48.4835640138,-0.08953776315955995,0.9286545434291217,-1
68.7326989619,0.5808741603901906,0.5613252685861734,1
0.00346020761246,-1.6946255720907477,0.09014647283541248,-1
37.454308094,-0.45469630921435783,0.6493277364846581,-1
76.98183391,0.8539879720345795,0.39311165385326874,1
29.2249134948,-0.7271565539132196,0.46713005750060155,-1
13.3788927336,-1.251789398049713,0.21064661434335197,-1
16.9740484429,-1.1327603501071573,0.25731490631618825,-1
66.3243944637,0.5011395912211866,0.6162728850788495,1
84.5778546713,1.1054783642394477,0.2689523643122551,1
58.008650519,0.22582047719470683,0.8213410499244389,1
10.2465397924,-1.3554958904963772,0.1752596170172488,-1
7.93339100346,-1.4320800276965469,0.15212091959466711,-1
77.0865051903,0.8574534472040717,0.3911943320766579,1
7.0821799308,-1.4602620736966097,0.14421806118967173,-1
92.5769896194,1.3703151318858078,0.17058855149988061,1
65.3512110727,0.46891926423935654,0.6391273459158118,1
65.5813148789,0.4765375815514815,0.6336914398902264,1
61.0614186851,0.3268920629010672,0.7437495244865664,1
12.5640326975,-1.278767927533852,0.20097879121220497,-1
28.8019031142,-0.7411616560406152,0.4585954293741876,-1
72.5588235294,0.7075501659387298,0.47922464914658736,1
85.3062283737,1.1295934889665338,0.2586475558262168,1
1.1946366782,-1.6551878918648708,0.09788639055399273,-1
91.7240484429,1.3420758053033255,0.17957141784706032,1
65.2647058824,0.4660552351746728,0.641175964312859,1
81.5428571429,1.004995131933551,0.3148991939463235,1
0.0191387559809,-1.6941064839520645,0.090245050453889,-1
50.0131578947,-0.03889569975426282,0.9689735450753382,-1
44.4697231834,-0.22242871177677406,0.8239801628120262,-1
74.2370242215,0.7631123298028629,0.4453964073909896,1
85.2370242215,1.1273022657161111,0.259614704784878,1
76.9,0.8512786005401768,0.39461460933468573,1
27.0648788927,-0.7986713596686011,0.42448099795699856,-1
39.4351211073,-0.3891152033625528,0.6971909273632669,-1
63.2465397924,0.39923743708563747,0.6897182606964984,1
15.4541522491,-1.183081340781231,0.23677691207000418,-1
86.0839100346,1.1553411102614501,0.2479507673023139,1
78.8442906574,0.9156505178051976,0.3598502259145717,1
61.9610726644,0.35667796517973677,0.7213329032048112,1
76.4455017301,0.8362309918322165,0.4030249664824723,1
23.8494809689,-0.905127320014448,0.36539794018211647,-1
94.8970588235,1.4471283914090336,0.14786096761345494,1
93.7226890756,1.4082471511157464,0.15905789874163279,1
76.4344537815,0.8358652144056156,0.40323073368700535,1
94.7448096886,1.4420877002561172,0.14927763443159373,1
7.41868512111,-1.4491210006335666,0.14730379422116618,-1
37.9593425606,-0.4379755392120818,0.6614040152946633,-1
92.01816609,1.3518135041258985,0.17643498304272065,1
17.3100840336,-1.1216348246306478,0.26201773842264875,-1
80.7422145329,0.9784873154948857,0.32783336188605716,1
66.4688581315,0.505922519759175,0.6129110425422,1
88.3901384083,1.2316961251359158,0.2180626178318732,1
70.1704152249,0.6284743234523182,0.5296932619417773,1
81.8944636678,1.0166361826399155,0.3093265348912583,1
42.7160493827,-0.2804896526031082,0.7791018630157247,-1
9.86332179931,-1.3681835392549453,0.17125463273304808,-1
30.5224913495,-0.6841961179363429,0.49385133330576814,-1
79.3070934256,0.9309730733044007,0.3518674929708999,1
89.0640138408,1.2540069115518873,0.20983949327962914,1
63.6807958478,0.4136148629934616,0.6791561864834712,1
94.4352941176,1.4318402042591494,0.15218955830993777,1
49.2292387543,-0.0648498326182124,0.9482935642301552,-1
6.12802768166,-1.4918523142844078,0.13573786599724022,-1
74.8719723183,0.7841343031375749,0.43296130916689146,1
66.5847750865,0.5097603187057851,0.6102193888783387,1
94.6537815126,1.4390739233848682,0.15012957933917415,1
51.2716049383,0.0027691864420009054,0.9977905117158141,1
61.2655709343,0.3336511714967666,0.7386427994910056,1
6.21972318339,-1.4888164434754458,0.13653571105900852,-1
87.0692041522,1.1879624013109453,0.23484822303738173,1
5.50168067227,-1.512589521303426,0.13038395753460202,-1
27.2673010381,-0.7919695316539968,0.42837844206435327,-1
57.6410034602,0.21364835366897345,0.8308212891029809,1
0.0,-1.6947401332533503,0.09012472873415092,-1
72.4584775087,0.7042278922252858,0.4812908635820694,1
6.41003460208,-1.4825155795321487,0.13820316129235488,-1
69.1277310924,0.5939529536893241,0.5525435799017002,1
91.9939446367,1.3510115759872574,0.1766917245431877,1
88.3365051903,1.2299204271153483,0.21872690403428663,1
92.8571428571,1.37959049458434,0.16771276577404393,1
58.124567474,0.22965827614131684,0.8183573191210743,1
81.294982699,0.9967884612209625,0.3188672002705263,1
88.1903114187,1.2250802179962648,0.22054499775742076,1
13.4663755459,-1.2488930017037998,0.2117042116158463,-1
75.2776816609,0.7975665994540205,0.4251220401421034,1
21.5216262976,-0.9821983421559117,0.3260021441769436,-1
74.7378892734,0.7796950580894674,0.4355703883929949,1
16.758650519,-1.1398917824799744,0.25433138901153374,-1
47.3027681661,-0.12863175989596828,0.8976490343073362,-1
46.2,-0.16514240241770728,0.8688318988650674,-1
6.91176470588,-1.465904210954997,0.14267438461108067,-1
28.5285467128,-0.7502119878867373,0.4531270399280153,-1
28.4532871972,-0.7527036931743033,0.4516279901557553,-1
74.3650519031,0.7673510928171381,0.44287279835053295,1
78.9325259516,0.9185718274542872,0.3583195733380682,1
30.4117647059,-0.6878620751396677,0.4915396409781012,-1
17.5320069204,-1.1142873626377956,0.2651559267022614,-1
23.7257785467,-0.9092228815792963,0.3632324883588084,-1
1.1107266436,-1.657966000057912,0.09732432915867924,-1
43.0519031142,-0.2693701481529981,0.7876448557518168,-1
76.0155709343,0.8219967673804405,0.411078736712427,1
79.4143598616,0.9345244693455356,0.3500334198896451,1
49.9143598616,-0.04216672242181237,0.966365790614656,-1
5.80276816609,-1.5026210635690092,0.13293678853613053,-1
25.6366782007,-0.8459564795313954,0.39757702299609465,-1
17.2432432432,-1.1238478012826632,0.26107759874052416,-1
82.7878103837,1.0462132629319096,0.2954625808024285,1
83.4571428571,1.0683736402584731,0.2853520025591927,1
7.69495798319,-1.4399741100939771,0.1498747239756054,-1
38.0276816609,-0.4357129562522067,0.6630450042631251,-1
96.7084775087,1.5071011600340378,0.131784729508056,1
88.1911764706,1.2251088582868122,0.2205342080267223,1
6.55363321799,-1.4777612912843765,0.13947168257111275,-1
18.865916955,-1.0701240344546128,0.28456348204401727,-1
87.8996539792,1.2154570803358815,0.22419180886996015,1
63.0504201681,0.3927442740488058,0.6945083668377595,1
84.0147058824,1.0868335350268006,0.2771103842703093,1
67.3053633218,0.5336176808179439,0.593606073023959,1
65.5631487889,0.4759361354466727,0.6341198773573793,1
78.6262975779,0.9084331645640491,0.36364941034791454,1
79.6652249135,0.9428301536341113,0.3457677855875916,1
37.5308427454,-0.4521623865063115,0.6511520028735973,-1
53.2984429066,0.06987409460397505,0.9442938722311311,1
19.937716263,-1.0346387143371232,0.3008376668879008,-1
18.6622222222,-1.0768679955168214,0.28153924290353183,-1
85.0579584775,1.1213737255496006,0.26212881531492704,1
51.9005190311,0.023591384910343773,0.9811785440859497,1
45.0190311419,-0.20424212721288743,0.8381642923741398,-1
52.3788927336,0.0394294656427125,0.9685479879842013,1
1.29419889503,-1.6518915684678983,0.09855665720320063,-1
17.5259515571,-1.1144878446716282,0.26506995627069974,-1
85.3641868512,1.131512388439839,0.25783949217948765,1
79.6833910035,0.9434315997389201,0.3454601863833937,1
13.2192513369,-1.2570748335072837,0.20872653912902983,-1
53.0648788927,0.062141216126349395,0.9504503746804736,1
29.1854714065,-0.7284624095141525,0.4663305714928069,-1
31.246492986,-0.6602257443365228,0.5091089737622854,-1
20.9757785467,-1.0002703655576084,0.31717968445065825,-1
50.3416955017,-0.028018418841678962,0.9776474608020325,-1
52.5726643599,0.04584489074853113,0.9634338787604666,1
65.2024221453,0.46399313424531985,0.6426526646458822,1
35.9870242215,-0.5032754018954776,0.6147706581866876,-1
97.4065743945,1.5302138745886504,0.12596379815765263,1
95.25,1.458813629995459,0.14461641011783272,1
85.7128027682,1.1430544255735273,0.2530159947359737,1
3.06055363322,-1.5934107849314,0.1110680678524126,-1
46.4420415225,-0.15712884909337832,0.8751433016921236,-1
63.696366782,0.4141303882233168,0.6787786188901497,1
54.0695035461,0.09540250595713262,0.9239951256932515,1
76.6842560554,0.844135712053127,0.3985935737261269,1
9.78287197232,-1.3708470862854654,0.1704226291113322,-1
62.919550173,0.38841140721894796,0.6977116038601172,1
44.2848739496,-0.22854873274143184,0.8192196751820058,-1
23.6654205607,-0.9112212244023138,0.3621788231356865,-1
88.9126297578,1.2489948606895187,0.21166695358406895,1
95.0519031142,1.452255003436903,0.1464307138828649,1
86.625432526,1.1732699322104092,0.24068757590066203,1
34.5017301038,-0.5524507809443401,0.5806395471273083,-1
2.19723183391,-1.6219937950007837,0.10480467673569085,-1
93.7100840336,1.407829821166822,0.15918146773101916,1
14.3477508651,-1.2197122725206209,0.22257396759053583,-1
86.1704152249,1.158205139326134,0.24678033153621326,1
92.4264705882,1.3653317213106761,0.17214881325116715,1
50.5683391003,-0.02051466269174427,0.9836328154016157,-1
77.5944931164,0.8742720008632592,0.3819701434661371,1
41.1288927336,-0.3330375142685642,0.7391059656757166,-1
5.6660899654,-1.507146229491739,0.13177317931055968,-1
57.3287197232,0.20330920874490274,0.8388933583000415,1
8.78460207612,-1.4038979816964838,0.16034923078214514,-1
59.5589353612,0.2771475805881703,0.7816667881378884,1
7.69636678201,-1.4399274673347071,0.14988792107696897,-1
78.8361344538,0.9153804807809814,0.3599919218424228,1
1.07093425606,-1.6592834534277328,0.0970586879207673,-1
76.2334693878,0.8292109877273278,0.4069850285438784,1
0.0,-1.6947401332533503,0.09012472873415092,-1
46.6903114187,-0.14890908567644498,0.881625371817613,-1
84.8382352941,1.114099091724046,0.2652366782662414,1
12.932618683,-1.2665647178576913,0.2053109748240859,-1
82.8434256055,1.0480545814831042,0.29461346028084534,1
81.5640138408,1.0056955916110362,0.3145620244362981,1
56.0873702422,0.16221039166023601,0.8711401768149513,1
12.9991349481,-1.2643624856464226,0.20609995127340996,-1
3.0,-1.5954156052770099,0.11061932863125976,-1
44.839100346,-0.21019930766994566,0.8335121198928086,-1
19.1280276817,-1.0614460263856083,0.2884872492938887,-1
21.5614186851,-0.9808808887874154,0.3266514829170797,-1
16.3451557093,-1.1535818414113477,0.24867164652981155,-1
61.5839100346,0.3441907984546701,0.7307028018114978,1
24.6738754325,-0.8778331230266551,0.3800342863384061,-1
27.446366782,-0.786040991490797,0.43184347260849587,-1
83.4882352941,1.0694030541346926,0.2848880917225747,1
46.9256055363,-0.14111892662103517,0.8877759919945039,-1
22.008650519,-0.9660738585213785,0.3340072243571931,-1
97.1678200692,1.52230915436774,0.12793163537555735,1
67.5821799308,0.5427825738262557,0.587279512799102,1
73.7915224913,0.7483625801146105,0.4542414869444874,1
48.8702422145,-0.07673555323847044,0.9388339205193974,-1
74.5933476395,0.7749095482361185,0.43839310965472256,1
33.5207612457,-0.5849288705410974,0.5585955451127027,-1
85.3538062284,1.131168704953269,0.25798409113249365,1
65.0683391003,0.459553889193901,0.6458364630216574,1
20.357266436,-1.0207481733719175,0.3073737645123986,-1
49.3168067227,-0.0619506169091533,0.9506021584109916,-1
70.4541522491,0.6378683387850107,0.5235593893355722,1
14.7386554622,-1.206770134323708,0.22752068074600507,-1
28.9953703704,-0.7347563080736343,0.46248792071632894,-1
65.8589965398,0.48573111485034115,0.6271578199501511,1
82.285467128,1.0295815940137423,0.3032064591873025,1
72.0017301038,0.6891058187599155,0.49075667855816985,1
64.6012110727,0.44408813224527144,0.6569788663923968,1
92.1903114187,1.3575129219647188,0.17461829042779609,1
13.6487889273,-1.2428536273690922,0.21392177661845035,-1
1.440433213,-1.647050016932461,0.09954776558409184,-1
41.9744318182,-0.30504325744741667,0.7603332066785842,-1
86.5302768166,1.1701195002369396,0.24195288207179722,1
73.3693771626,0.7343861182777623,0.46271344482088483,1
87.8512110727,1.21385322406191,0.22480377767470994,1
58.0077854671,0.22579183690415933,0.8213633263489827,1
49.5406574394,-0.05453932798468898,0.9565054760004955,-1
58.1193771626,0.22948643439803176,0.8184908631020535,1
7.99307958478,-1.4301038476414847,0.1526872160682595,-1
88.4558823529,1.2338727872241484,0.21725031125839855,1
36.6617647059,-0.48093597518895853,0.6305620033588759,-1
63.5207612457,0.408316409222307,0.6830413937577623,1
31.2292387543,-0.6607970004762551,0.5087425066828183,-1
76.6890756303,0.8442952793871232,0.39850442333466907,1
65.7417989418,0.481850916149904,0.6299118564601287,1
37.910899654,-0.4395793954893642,0.6602417666323761,-1
47.3858131488,-0.12588229199347484,0.8998251001021034,-1
93.5700692042,1.4031941855535413,0.16055894098840373,1
54.9506920415,0.12457704974506138,0.900858398482435,1
53.1392733564,0.06460428112336775,0.9484890759897732,1
5.86507936508,-1.5005580534265686,0.13346990755447077,-1
85.4515570934,1.1344050577950702,0.25662467846912185,1
87.9100346021,1.2158007638257624,0.22406082778045167,1
14.9930795848,-1.198346615696028,0.23078210593359805,-1
0.935121107266,-1.6637799790600476,0.09615640637672856,-1
93.5856401384,1.4037097107833965,0.16040530958985832,1
1.94031141869,-1.6304999613238544,0.10299587337205794,-1
34.1098615917,-0.5654248326087145,0.5717848379678867,-1
75.2941176471,0.7981107649777339,0.42480621496181736,1
37.2698961938,-0.46080185086121944,0.6449407737181682,-1
44.2335640138,-0.23024751112604225,0.817899444896993,-1
75.339100346,0.7996000600895153,0.4239425526613064,1
91.0553633218,1.3199368606306392,0.18685609946450155,1
29.0743944637,-0.7321399644850408,0.4640831431724579,-1
9.65570934256,-1.3750572090111794,0.16911370920339341,-1
16.6297577855,-1.144159185784797,0.2525576259878691,-1
72.0916955017,0.6920844089867892,0.4888843221316984,1
2.89763779528,-1.5988046311658204,0.10986401970812541,-1
73.1268907563,0.7263578356622867,0.46761943240979387,1
85.1705882353,1.1251026913927924,0.26054552097153116,1
49.2223183391,-0.06507895494259248,0.9481111364284812,-1
17.5406574394,-1.1140009597323204,0.2652787749237886,-1
54.3529411765,0.1047866089072035,0.916545136090521,1
63.1384083045,0.39565740075395506,0.6923577855498212,1
90.9757785467,1.3173019538903354,0.18773743054676484,1
5.45588235294,-1.5141058201199464,0.12999900276723247,-1
39.0327731092,-0.40243621169372207,0.6873630245166662,-1
70.26816609,0.6317106762974303,0.5275759504160047,1
62.8425605536,0.3858624213502871,0.6995985627940158,1
88.5631487889,1.2374241832652828,0.2159296453151034,1
20.7577854671,-1.0074877188020679,0.3137004565636674,-1
53.4369747899,0.07446063257679028,0.9406438648259322,1
77.1539792388,0.8596873898767101,0.389961387775276,1
91.5925605536,1.3377224811235495,0.18098691972308323,1
97.9965397924,1.549746552811581,0.12120235984134953,1
85.455017301,1.1345196189572602,0.2565766489839424,1
61.5224913495,0.34215733781917507,0.7322324891536796,1
24.7058823529,-0.8767734322730862,0.38060971227088625,-1
81.0813148789,0.9897143094292405,0.32231377880675294,1
68.785467128,0.5826212181202103,0.5601483184619012,1
58.5570934256,0.24397842146804596,0.8072475321719788,1
